survey,variable,concept,year,quarter,target_year,target_period,horizon_class,horizon_years,horizon_quarters,bin_scheme,n,mean,median,within_sd,disagreement,total_sd,share_between,q05,q10,q25,q50,q75,q90,q95,iqr,realized,realization_concept,source,observation_status,consensus_mean,error,inside_1sd,inside_pooled_90
ecb,rgdp,real_gdp_yoy,2012,3,,2013Q1,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,36,0.17070249902664716,0.12499999999999997,0.6481943304031383,0.45764276020976347,0.7934688311075514,0.33265453583618704,-1.0416922895911565,-0.846396679431354,-0.36461251230664476,0.13482882615947106,0.660577250344905,1.238334194452979,1.6136381086512355,1.0251897626515498,-1.2447730607729302,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.17070249902664716,-1.4154755597995774,False,False
ecb,rgdp,real_gdp_yoy,2012,3,,2014Q1,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,31,1.1739742029305034,1.2,0.7355942945072887,0.3556059272145067,0.817040110142559,0.18943107655361555,-0.2752308032886934,0.1395773432041158,0.6944236345399932,1.1954939072677482,1.6835407540106082,2.1876618489041935,2.398087637922103,0.989117119470615,1.6389335461382435,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.1739742029305034,0.46495934320774013,True,True
ecb,rgdp,real_gdp_yoy,2012,4,2012,2012,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,50,-0.416510912306642,-0.39999999999999997,0.36354602294203675,0.1276735131076575,0.3853131671072546,0.1097928142215531,-0.9918243597728192,-0.9201820223950324,-0.7052550102616721,-0.3757920472901752,-0.19990129453978023,0.03377751470611906,0.24471260390035982,0.5053537157218919,-0.9001989225952411,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,-0.416510912306642,-0.48368801028859915,False,True
ecb,rgdp,real_gdp_yoy,2012,4,2013,2013,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,0.29988669670180207,0.30000000000000004,0.653171675344102,0.2628370743799651,0.7040714204826385,0.13936053891813657,-0.8797540958652431,-0.4941468800299747,-0.1833504274946327,0.25551156318745444,0.7312986966715477,1.217706410429204,1.5480871632735305,0.9146491241661804,-0.12346073399301938,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,0.29988669670180207,-0.42334743069482145,True,True
ecb,rgdp,real_gdp_yoy,2012,4,2014,2014,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,42,1.2131509077598333,1.2,0.7542508641043036,0.3603472835124393,0.8359094034265214,0.18583353289056403,-0.16656509684419862,0.16659272404473308,0.6815093255463396,1.1989383628468115,1.7158949218424597,2.2668522519316117,2.683522559895568,1.0343855962961201,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.2131509077598333,0.24091727589069212,True,True
ecb,rgdp,real_gdp_yoy,2012,4,2017,2017,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.7289571114285052,1.7000000000000002,0.7927339140115752,0.2340783241995049,0.8265710618477761,0.08019771712277206,0.3609780176599192,0.7093259724091417,1.2129590536110133,1.7106132630230442,2.22065472878066,2.7620595274724837,3.1760374397898565,1.0076956751696466,2.771471551005078,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.7289571114285052,1.0425144395765729,False,True
ecb,rgdp,real_gdp_yoy,2012,4,,2013Q2,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,38,0.1628679074731,0.15375,0.669321028882704,0.3754256895634745,0.7674210630995293,0.23932085425848462,-0.996042212649584,-0.8181724956600669,-0.3601247793021496,0.12822178109723922,0.6568804396407061,1.1901024935306441,1.5380138343155838,1.0170052189428556,-0.2427382856886262,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.1628679074731,-0.4056061931617262,True,True
ecb,rgdp,real_gdp_yoy,2012,4,,2014Q2,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,33,1.1909068915538212,1.2,0.7744401079070646,0.42101607079656406,0.8814828487293915,0.22812328380217106,-0.2648279152253422,0.09853191233740234,0.6236495429063786,1.1863928516355051,1.7417418487669503,2.299053365549018,2.7043664284646165,1.1180923058605716,1.20678825230085,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.1909068915538212,0.015881360747028728,True,True
ecb,rgdp,real_gdp_yoy,2013,1,2013,2013,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,-0.010248914548679601,0.01200000000000001,0.5806999123108124,0.2976224932220252,0.6525270390025839,0.20803407501444848,-0.979025370729917,-0.8444646724746736,-0.4238282673049418,-0.10195012761172867,0.3343070660181225,0.8201167912669836,1.1920474692105252,0.7581353333230643,-0.12346073399301938,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,-0.010248914548679601,-0.11321181944433978,True,True
ecb,rgdp,real_gdp_yoy,2013,1,2014,2014,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,1.0108031541624123,1.006,0.7447954909957455,0.34990356069124473,0.8228929609566514,0.18080483050439333,-0.3911333632235326,0.011531663036707556,0.5501337604707628,1.0745327265167965,1.5417203543124927,2.043404107839481,2.329195970247536,0.9915865938417299,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.0108031541624123,0.4432650294881131,True,True
ecb,rgdp,real_gdp_yoy,2013,1,2015,2015,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,42,1.466828089194907,1.4000000000000001,0.7415776254657935,0.4146713416416648,0.8496409219019426,0.2381975009355356,0.09929285973064483,0.5070204406556372,1.0217631122298865,1.3940358825528927,1.8789870775867832,2.55331657327514,2.8973436009342133,0.8572239653568967,2.0103614109168166,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.466828089194907,0.5435333217219096,True,True
ecb,rgdp,real_gdp_yoy,2013,1,2017,2017,longer_term,4.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,41,1.6981708619187394,1.725,0.7968395542406298,0.29282043123573864,0.8489387964697394,0.11897343184887156,0.2679413719020707,0.6483633975559192,1.1761581897170759,1.701985036026509,2.2226786736044177,2.7590749540271586,3.151710134128977,1.0465204838873419,2.771471551005078,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.6981708619187394,1.0733006890863386,False,True
ecb,rgdp,real_gdp_yoy,2013,1,,2013Q3,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,38,0.11389450164219737,0.14763528863610004,0.6336331443692923,0.395296819881368,0.7468269795954342,0.2801603321124034,-1.027117171014388,-0.8640937805264415,-0.3944819699405261,0.11552949308960414,0.6043623754012365,1.1033530395939373,1.3690093547831166,0.9988443453417626,0.1768134709913882,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.11389450164219737,0.06291896934919082,True,True
ecb,rgdp,real_gdp_yoy,2013,1,,2014Q3,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,37,1.0826257361124676,1.125,0.7626407243185611,0.4034774010933929,0.8627948119815153,0.21868720777712627,-0.43795153201255,0.013369508432322395,0.5964779234710765,1.144129686989948,1.6480847395941693,2.141295965619648,2.385560273904288,1.0516068161230927,1.4024909639494654,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.0826257361124676,0.3198652278369978,True,True
ecb,rgdp,real_gdp_yoy,2013,2,2013,2013,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,47,-0.33252220798565324,-0.315,0.5236002737450562,0.17387337721809862,0.5517147795474806,0.09932005309891145,-1.1706446570385354,-0.9807379394020048,-0.7549942040760138,-0.3490853886091263,0.016239435226947038,0.3473137190767967,0.6829741911326096,0.7712336393029608,-0.12346073399301938,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,-0.33252220798565324,0.20906147399263386,True,True
ecb,rgdp,real_gdp_yoy,2013,2,2014,2014,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,47,0.9753004837397682,0.95,0.7547685016884045,0.31729870470539623,0.8187514636009399,0.15018702676952822,-0.3756953945451087,0.01632504016791226,0.5228294423038768,1.018153047386327,1.3937388480048731,2.0337578886791072,2.334306571622748,0.8709094057009963,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,0.9753004837397682,0.4787676999107572,True,True
ecb,rgdp,real_gdp_yoy,2013,2,2015,2015,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,40,1.4824875083605478,1.3875089477274498,0.7304390417374148,0.4161382226511372,0.8406617714904849,0.24503753707600875,0.14545090081332288,0.5310451056612052,1.0323822510957632,1.3871297250795493,1.8835374441820334,2.575342867186842,3.0120001328562123,0.8511551930862702,2.0103614109168166,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.4824875083605478,0.5278739025562689,True,True
ecb,rgdp,real_gdp_yoy,2013,2,2017,2017,longer_term,4.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,38,1.6934845982706603,1.7000000000000002,0.809540651363551,0.27072524977939183,0.853608942712198,0.10058648075217859,0.26599295158669906,0.6361797823476727,1.1576836796178194,1.6901901263586272,2.232103538586768,2.77484295895714,3.159605903345794,1.0744198589689486,2.771471551005078,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.6934845982706603,1.0779869527344177,False,True
ecb,rgdp,real_gdp_yoy,2013,2,,2013Q4,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,0.33463480858011796,0.26414005196420004,0.6894572026389657,0.31550800737603707,0.7582193198469327,0.17315342207440884,-0.8876260767131335,-0.6202057267550676,-0.20614921425373683,0.26897640130233036,0.7821376899184704,1.315042924890566,1.7072122541449453,0.9882869041722073,0.826861066580431,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.33463480858011796,0.49222625800031305,True,True
ecb,rgdp,real_gdp_yoy,2013,2,,2014Q4,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.1429989710825357,1.15,0.7917327228041655,0.3437195005619521,0.8631244402897275,0.1585847842029207,-0.31910553277981957,0.08327686290936019,0.6228200618595898,1.158667387839698,1.6858524840379454,2.2335633490038784,2.622499042499038,1.0630324221783556,1.56882914568659,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.1429989710825357,0.42583017460405426,True,True
ecb,rgdp,real_gdp_yoy,2013,3,2013,2013,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,46,-0.552738534113987,-0.5770000000000001,0.48051188043178433,0.17325714027665096,0.5107932105000345,0.11505143813723913,-1.2556853032498458,-1.1113706064996915,-0.8973645494849752,-0.6670625397525614,-0.2655624412879115,0.11196370074625257,0.33716765634737367,0.6318021081970637,-0.12346073399301938,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,-0.552738534113987,0.4292778001209676,True,True
ecb,rgdp,real_gdp_yoy,2013,3,2014,2014,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,45,0.8183555220455089,0.785,0.7125446983246991,0.3354375749633179,0.7875521022814351,0.18141150617812238,-0.4496326960047905,-0.20349859248290864,0.29929674396560046,0.7922990278385502,1.2833423072755248,1.7887667719890554,2.164187151034952,0.9840455633099243,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,0.8183555220455089,0.6357126616050165,True,True
ecb,rgdp,real_gdp_yoy,2013,3,2015,2015,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,37,1.3669638561313162,1.2500000000000002,0.7254641270275604,0.31799956582952865,0.7920996928869679,0.16117339876846268,0.08048381164460386,0.3514420659833605,0.8742702279984107,1.3249086426263992,1.8054883221749125,2.3146475742867128,2.728061009418183,0.9312180941765018,2.0103614109168166,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.3669638561313162,0.6433975547855004,True,True
ecb,rgdp,real_gdp_yoy,2013,3,2018,2018,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,33,1.663720208039076,1.7,0.7870208065012191,0.29937363820424695,0.8420370093514161,0.12640514474099065,0.23516334279751716,0.6221668086822436,1.1477271562497275,1.6723452342168108,2.198712924218544,2.7371572073695094,3.1156546829107956,1.0509857679688164,1.7479499767991902,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.663720208039076,0.08422976876011412,True,True
ecb,rgdp,real_gdp_yoy,2013,3,,2014Q1,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,35,0.5550630157899458,0.5499999999999999,0.7329864140196481,0.31324848333582345,0.7971158607439552,0.1544312022843805,-0.7323929379553251,-0.400459556074828,0.07094803294846849,0.5638457305122473,1.0367441448970764,1.5870792754657042,1.8711946719283032,0.9657961119486079,1.6389335461382435,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.5550630157899458,1.0838705303482978,False,True
ecb,rgdp,real_gdp_yoy,2013,3,,2015Q1,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,31,1.1486948207708934,1.1750000000000003,0.7320133390937272,0.41657019898021,0.8422435866716705,0.24462507400846947,-0.2468479461221354,0.10853164271559526,0.6170040377032764,1.1476097966214964,1.6888238536522198,2.239649220942435,2.620271945357208,1.0718198159489434,1.8736008190225473,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.1486948207708934,0.7249059982516539,True,True
ecb,rgdp,real_gdp_yoy,2013,4,2013,2013,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,50,-0.36337945538089,-0.35000000000000003,0.35762627666830404,0.10525412041993297,0.37279348656998834,0.07971528095263156,-0.9606278055036256,-0.8714310272734331,-0.6038406925828557,-0.341217157087665,-0.18105504137630668,0.09156282319763391,0.2865458461194616,0.422785651206549,-0.12346073399301938,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,-0.36337945538089,0.23991872138787063,True,True
ecb,rgdp,real_gdp_yoy,2013,4,2014,2014,next_year,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,0.9743737879896142,0.9567272353273,0.665930852650175,0.23850750226289918,0.7073540338098567,0.11369213436501227,-0.23083472152998613,0.11020388879854504,0.5798716666165434,1.0194782155906905,1.3448287948077096,1.8293648254051407,2.1957929377695105,0.7649571281911661,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,0.9743737879896142,0.4796943956609112,True,True
ecb,rgdp,real_gdp_yoy,2013,4,2015,2015,year_after_next,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,39,1.4116942005341284,1.3100000000000003,0.721591063567105,0.30784323789932244,0.7845133027171971,0.15397797799280688,0.1011943153680114,0.50192789589471,1.01951808190419,1.376877433524248,1.831717437196394,2.3322511153414394,2.7282956044247673,0.812199355292204,2.0103614109168166,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.4116942005341284,0.5986672103826882,True,True
ecb,rgdp,real_gdp_yoy,2013,4,2018,2018,longer_term,5.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,38,1.623400379830795,1.6375000000000002,0.7891745142446837,0.3034134089589185,0.8454916384384912,0.12878073693720762,0.20270315090657187,0.6045568065622028,1.1246073981685039,1.6337166159647822,2.161202073381756,2.7028978934439025,3.0871558685182925,1.0365946752132522,1.7479499767991902,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,1.623400379830795,0.12454959696839518,True,True
ecb,rgdp,real_gdp_yoy,2013,4,,2014Q2,rolling_1y,1.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,36,0.8353123160693307,0.7633464643927002,0.6885427719072889,0.2847956172904917,0.7451172339797577,0.1460889563557013,-0.38701538619833165,-0.1039736569346974,0.35008253280677115,0.7893972900275708,1.2768243313347818,1.7804682436179795,2.135039052057681,0.9267417985280106,1.20678825230085,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,0.8353123160693307,0.3714759362315193,True,True
ecb,rgdp,real_gdp_yoy,2013,4,,2015Q2,rolling_2y,2.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,32,1.3476103968511313,1.3,0.7469061194450589,0.38535371786762695,0.8404559709698536,0.21022732917619866,0.020744136421932187,0.2541027703431475,0.7989768050483209,1.3347557178828298,1.825744464230271,2.334960707545003,2.7385579997503764,1.02676765918195,2.0612097965372556,year_on_year_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.GY (archived snapshot; original retrieval date unrecorded),A,1.3476103968511313,0.7135993996861243,True,True
ecb,rgdp,real_gdp_yoy,2014,1,2014,2014,current_year,0.0,,TN1_0|FN1_0TN0_6|FN0_5TN0_1|F0_0T0_4|F0_5T0_9|F1_0T1_4|F1_5T1_9|F2_0T2_4|F2_5T2_9|F3_0T3_4|F3_5T3_9|F4_0,49,0.9841582864561295,0.975,0.5981714930519036,0.18090180880294263,0.6249276754378221,0.08379658157745393,0.020352437587932017,0.18562831788123235,0.6140693666880972,1.0419767042411499,1.328965671366619,1.7568864648338405,2.009441119522231,0.7148963046785217,1.4540681836505254,annual_average_real_gdp_growth,ECB Data Portal MNA.Q.Y.I9.W2.S1.S1.B.B1GQ._Z._Z._Z.EUR.LR.N (annual companion retrieved 2026-09-05T22:58:20.979042+00:00; rolling archive retrieval date unrecorded),A,0.9841582864561295,0.4699098971943959,True,True
